"State","Year","mkt","measure","type","use","name","code","Value"
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","TRICHODERMA HARZ.",119202,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","TRIFLOXYSTROBIN",129112,2.1
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE",128879,2.4
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","HERBICIDE","CARFENTRAZONE-ETHYL",128712,3
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","HERBICIDE","FLUMIOXAZIN",129034,2.4
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","HERBICIDE","GLUFOSINATE-AMMONIUM",128850,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","HERBICIDE","GLYPHOSATE POT. SALT",103613,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","HERBICIDE","NAPROPAMIDE",103001,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","HERBICIDE","OXYFLUORFEN",111601,1.4
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","HERBICIDE","PARAQUAT",61601,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","HERBICIDE","PENDIMETHALIN",108501,1.5
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","HERBICIDE","SULFENTRAZONE",129081,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","ABAMECTIN",122804,2.2
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","ACEQUINOCYL",6329,1.6
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","ACETAMIPRID",99050,1.4
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","AZADIRACHTIN",121701,2.7
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BEAUVERIA BASSIANA",128924,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BIFENAZATE",586,2
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BIFENTHRIN",128825,3.2
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857",6523,1.5
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351",6522,1.6
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BT KURSTAKI SA-11",6519,1.3
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BT SUB AIZAWAI GC-91",6426,1.6
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BUPROFEZIN",275100,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534,1.7
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","CARBARYL",56801,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE",90100,1.8
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","CHLORPYRIFOS",59101,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,1.3
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","CYANTRANILIPROLE",90098,2
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","CYFLUMETOFEN",138831,1.7
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","ETOXAZOLE",107091,4.3
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","FENBUTATIN-OXIDE",104601,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","FENPROPATHRIN",127901,1.9
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","FENPYROXIMATE",129131,1.2
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","FLONICAMID",128016,1.9
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","FLUPYRADIFURONE",122304,2.5
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","HELICOVERPA ZEA NPV",107300,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","HEXYTHIAZOX",128849,1.5
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","IMIDACLOPRID",129099,1.5
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","MALATHION",57701,2.8
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","METHOXYFENOZIDE",121027,1.4
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","NALED",34401,1.8
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","NEEM OIL",25006,3.5
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","NEEM OIL, CLAR. HYD.",25007,1.5
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","NOVALURON",124002,3.2
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","PIPERONYL BUTOXIDE",67501,1.8
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","POTASSIUM SALTS",79021,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","PYRETHRINS",69001,1.7
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","PYRIDABEN",129105,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","PYRIPROXYFEN",129032,1.1
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","SOYBEAN OIL",31605,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","SPINETORAM",110007,1.6
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","SPINOSAD",110003,1.2
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","SPIROMESIFEN",24875,1.3
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","SULFOXAFLOR",5210,2
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","THIAMETHOXAM",60109,2.7
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","ZETA-CYPERMETHRIN",129064,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","ACIBENZOLAR-S-METHYL",61402,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","AUREOBASIDIUM PULLULANS DSM 14940",46010,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","AUREOBASIDIUM PULLULANS DSM 14941",36010,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","BT KURSTAKI SA-12",6518,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","CAPRIC ACID",128955,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","CAPRYLIC ACID",128919,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","CHLOROPICRIN",81501,1.4
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","DICHLOROPROPENE",29001,1.5
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","FLUTRIAFOL",128940,1.7
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","GLIOCLADIUM VIRENS",129000,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","HYDROGEN PEROXIDE",595,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","IRON PHOSPHATE",34903,1.5
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","METALDEHYDE",53001,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","METAM-POTASSIUM",39002,1.1
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","METAM-SODIUM",39003,1.3
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","PAECILOMYCES FUMOSOR",115002,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","PEROXYACETIC ACID",63201,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","POTASSIUM SILICATE",72606,NA
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","REYNOUTRIA SACHALINE",55809,1.2
"CALIFORNIA",2019,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","TRICHODERMA VIRENS STRAIN G-41",176604,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","AZOXYSTROBIN",128810,34
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,26
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BACILLUS PUMILUS",6485,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BACILLUS SUBT. GB03",129068,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS",6479,8
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BLAD",30006,6
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BORAX DECAHYDRATE",11102,18
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BOSCALID",128008,34
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,7
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CAPTAN",81301,76
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE",23401,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","COPPER OCTANOATE",23306,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CYFLUFENAMID",555550,30
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CYPRODINIL",288202,61
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","DIFENOCONAZOLE",128847,10
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FENHEXAMID",90209,36
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FLUDIOXONIL",71503,61
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FLUOPYRAM",80302,48
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FLUXAPYROXAD",138009,30
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FOSETYL-AL",123301,5
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","ISOFETAMID",270000,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","MEFENOXAM",113502,21
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","MONO-POTASSIUM SALT",76416,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","MYCLOBUTANIL",128857,56
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","PENTHIOPYRAD",90112,31
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT",230000,26
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","POTASSIUM BICARBON.",73508,11
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","PROPICONAZOLE",122101,25
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN",99100,65
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","PYRIMETHANIL",288201,29
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","QUINOLINE",55459,51
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","STREPTOMYCES LYDICUS",6327,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","SULFUR",77501,72
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","TETRACONAZOLE",120603,30
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","THIOPHANATE-METHYL",102001,9
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","THIRAM",79801,50
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","TOTAL)",NA,93
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","TRICHODERMA HARZ.",119202,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","TRIFLOXYSTROBIN",129112,50
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE",128879,37
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","HERBICIDE","CARFENTRAZONE-ETHYL",128712,6
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","HERBICIDE","FLUMIOXAZIN",129034,14
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","HERBICIDE","GLUFOSINATE-AMMONIUM",128850,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","HERBICIDE","GLYPHOSATE POT. SALT",103613,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","HERBICIDE","NAPROPAMIDE",103001,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","HERBICIDE","OXYFLUORFEN",111601,9
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","HERBICIDE","PARAQUAT",61601,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","HERBICIDE","PENDIMETHALIN",108501,8
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","HERBICIDE","SULFENTRAZONE",129081,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","HERBICIDE","TOTAL)",NA,20
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","ABAMECTIN",122804,35
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","ACEQUINOCYL",6329,32
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","ACETAMIPRID",99050,42
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","AZADIRACHTIN",121701,25
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BEAUVERIA BASSIANA",128924,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BIFENAZATE",586,51
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BIFENTHRIN",128825,58
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857",6523,43
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351",6522,24
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BT KURSTAKI SA-11",6519,37
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BT SUB AIZAWAI GC-91",6426,5
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BUPROFEZIN",275100,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534,2
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","CARBARYL",56801,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE",90100,44
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","CHLORPYRIFOS",59101,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,19
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","CYANTRANILIPROLE",90098,11
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","CYFLUMETOFEN",138831,48
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","ETOXAZOLE",107091,6
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","FENBUTATIN-OXIDE",104601,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","FENPROPATHRIN",127901,31
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","FENPYROXIMATE",129131,9
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","FLONICAMID",128016,57
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","FLUPYRADIFURONE",122304,34
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","HELICOVERPA ZEA NPV",107300,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","HEXYTHIAZOX",128849,24
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","IMIDACLOPRID",129099,12
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","MALATHION",57701,28
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","METHOXYFENOZIDE",121027,37
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","NALED",34401,21
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","NEEM OIL",25006,9
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","NEEM OIL, CLAR. HYD.",25007,18
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","NOVALURON",124002,66
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","PIPERONYL BUTOXIDE",67501,4
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","POTASSIUM SALTS",79021,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","PYRETHRINS",69001,8
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","PYRIDABEN",129105,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","PYRIPROXYFEN",129032,5
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SOYBEAN OIL",31605,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SPINETORAM",110007,58
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SPINOSAD",110003,15
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SPIROMESIFEN",24875,17
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SULFOXAFLOR",5210,20
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","THIAMETHOXAM",60109,24
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","TOTAL)",NA,91
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","ZETA-CYPERMETHRIN",129064,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","ACIBENZOLAR-S-METHYL",61402,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","AUREOBASIDIUM PULLULANS DSM 14940",46010,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","AUREOBASIDIUM PULLULANS DSM 14941",36010,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","BT KURSTAKI SA-12",6518,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","CAPRIC ACID",128955,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","CAPRYLIC ACID",128919,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","CHLOROPICRIN",81501,49
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","DICHLOROPROPENE",29001,23
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","FLUTRIAFOL",128940,25
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","GLIOCLADIUM VIRENS",129000,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","HYDROGEN PEROXIDE",595,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","IRON PHOSPHATE",34903,2
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","METALDEHYDE",53001,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","METAM-POTASSIUM",39002,3
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","METAM-SODIUM",39003,2
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","PAECILOMYCES FUMOSOR",115002,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","PEROXYACETIC ACID",63201,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","POTASSIUM SILICATE",72606,NA
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","REYNOUTRIA SACHALINE",55809,7
"CALIFORNIA",2019,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","TOTAL)",NA,63
