State,Year,original_domain_category,type,use,name,code,Value
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)",CHEMICAL,INSECTICIDE,CHLORPYRIFOS,59101,(D)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",CHEMICAL,INSECTICIDE,CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA,16329,(NA)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)",CHEMICAL,INSECTICIDE,CYANTRANILIPROLE,90098,900
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",CHEMICAL,INSECTICIDE,CYFLUMETOFEN,138831,"5,200"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)",CHEMICAL,INSECTICIDE,ETOXAZOLE,107091,"1,200"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)",CHEMICAL,INSECTICIDE,FENBUTATIN-OXIDE,104601,(D)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",CHEMICAL,INSECTICIDE,FENPROPATHRIN,127901,"6,000"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",CHEMICAL,INSECTICIDE,FENPYROXIMATE,129131,400
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",CHEMICAL,INSECTICIDE,FLONICAMID,128016,"3,300"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)",CHEMICAL,INSECTICIDE,FLUPYRADIFURONE,122304,"4,800"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (HELICOVERPA ZEA NPV = 107300)",CHEMICAL,INSECTICIDE,HELICOVERPA ZEA NPV,107300,(NA)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)",CHEMICAL,INSECTICIDE,HEXYTHIAZOX,128849,"2,300"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",CHEMICAL,INSECTICIDE,IMIDACLOPRID,129099,"3,500"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (MALATHION = 57701)",CHEMICAL,INSECTICIDE,MALATHION,57701,"56,700"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",CHEMICAL,INSECTICIDE,METHOXYFENOZIDE,121027,"3,300"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (NALED = 34401)",CHEMICAL,INSECTICIDE,NALED,34401,"12,700"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",CHEMICAL,INSECTICIDE,NEEM OIL,25006,"1,100"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",CHEMICAL,INSECTICIDE,"NEEM OIL, CLAR. HYD.",25007,"51,600"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",CHEMICAL,INSECTICIDE,NOVALURON,124002,"4,600"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",CHEMICAL,INSECTICIDE,PIPERONYL BUTOXIDE,67501,"1,200"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)",CHEMICAL,INSECTICIDE,POTASSIUM SALTS,79021,(D)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",CHEMICAL,INSECTICIDE,PYRETHRINS,69001,200
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)",CHEMICAL,INSECTICIDE,PYRIDABEN,129105,(D)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)",CHEMICAL,INSECTICIDE,PYRIPROXYFEN,129032,100
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (SOYBEAN OIL = 31605)",CHEMICAL,INSECTICIDE,SOYBEAN OIL,31605,(D)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",CHEMICAL,INSECTICIDE,SPINETORAM,110007,"2,300"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",CHEMICAL,INSECTICIDE,SPINOSAD,110003,600
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",CHEMICAL,INSECTICIDE,SPIROMESIFEN,24875,"1,800"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)",CHEMICAL,INSECTICIDE,SULFOXAFLOR,5210,"1,000"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",CHEMICAL,INSECTICIDE,THIAMETHOXAM,60109,"1,400"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (TOTAL)",CHEMICAL,INSECTICIDE,TOTAL),NA,"212,600"
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",CHEMICAL,INSECTICIDE,ZETA-CYPERMETHRIN,129064,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",CHEMICAL,OTHER,ACIBENZOLAR-S-METHYL,61402,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14940 = 46010)",CHEMICAL,OTHER,AUREOBASIDIUM PULLULANS DSM 14940,46010,(NA)
CALIFORNIA,2019,"CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14941 = 36010)",CHEMICAL,OTHER,AUREOBASIDIUM PULLULANS DSM 14941,36010,(NA)
CALIFORNIA,2019,"CHEMICAL, OTHER: (BT KURSTAKI SA-12 = 6518)",CHEMICAL,OTHER,BT KURSTAKI SA-12,6518,(NA)
CALIFORNIA,2019,"CHEMICAL, OTHER: (CAPRIC ACID = 128955)",CHEMICAL,OTHER,CAPRIC ACID,128955,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)",CHEMICAL,OTHER,CAPRYLIC ACID,128919,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",CHEMICAL,OTHER,CHLOROPICRIN,81501,"6,146,600"
CALIFORNIA,2019,"CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",CHEMICAL,OTHER,DICHLOROPROPENE,29001,"1,045,700"
CALIFORNIA,2019,"CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",CHEMICAL,OTHER,FLUTRIAFOL,128940,"1,700"
CALIFORNIA,2019,"CHEMICAL, OTHER: (GLIOCLADIUM VIRENS = 129000)",CHEMICAL,OTHER,GLIOCLADIUM VIRENS,129000,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",CHEMICAL,OTHER,HYDROGEN PEROXIDE,595,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)",CHEMICAL,OTHER,IRON PHOSPHATE,34903,100
CALIFORNIA,2019,"CHEMICAL, OTHER: (METALDEHYDE = 53001)",CHEMICAL,OTHER,METALDEHYDE,53001,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",CHEMICAL,OTHER,METAM-POTASSIUM,39002,"254,000"
CALIFORNIA,2019,"CHEMICAL, OTHER: (METAM-SODIUM = 39003)",CHEMICAL,OTHER,METAM-SODIUM,39003,"244,000"
CALIFORNIA,2019,"CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)",CHEMICAL,OTHER,PAECILOMYCES FUMOSOR,115002,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)",CHEMICAL,OTHER,PEROXYACETIC ACID,63201,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)",CHEMICAL,OTHER,POTASSIUM SILICATE,72606,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",CHEMICAL,OTHER,REYNOUTRIA SACHALINE,55809,600
CALIFORNIA,2019,"CHEMICAL, OTHER: (TOTAL)",CHEMICAL,OTHER,TOTAL),NA,"7,698,900"
CALIFORNIA,2019,"CHEMICAL, OTHER: (TRICHODERMA VIRENS STRAIN G-41 = 176604)",CHEMICAL,OTHER,TRICHODERMA VIRENS STRAIN G-41,176604,(NA)
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",CHEMICAL,FUNGICIDE,AZOXYSTROBIN,128810,0.205
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)",CHEMICAL,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS MBI 600,129082,(NA)
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",CHEMICAL,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS STRAIN D747,16482,(NA)
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)",CHEMICAL,FUNGICIDE,BACILLUS PUMILUS,6485,(NA)
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (BACILLUS SUBT. GB03 = 129068)",CHEMICAL,FUNGICIDE,BACILLUS SUBT. GB03,129068,(NA)
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)",CHEMICAL,FUNGICIDE,BACILLUS SUBTILIS,6479,(NA)
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (BLAD = 30006)",CHEMICAL,FUNGICIDE,BLAD,30006,0.482
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)",CHEMICAL,FUNGICIDE,BORAX DECAHYDRATE,11102,0.023
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",CHEMICAL,FUNGICIDE,BOSCALID,128008,0.337
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (BT SUBSP KURSTAKI EVB-113-19 = 6544)",CHEMICAL,FUNGICIDE,BT SUBSP KURSTAKI EVB-113-19,6544,(NA)
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",CHEMICAL,FUNGICIDE,CAPTAN,81301,1.739
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)",CHEMICAL,FUNGICIDE,COPPER HYDROXIDE,23401,(D)
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306)",CHEMICAL,FUNGICIDE,COPPER OCTANOATE,23306,(D)
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)",CHEMICAL,FUNGICIDE,CYFLUFENAMID,555550,0.023
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",CHEMICAL,FUNGICIDE,CYPRODINIL,288202,0.32
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",CHEMICAL,FUNGICIDE,DIFENOCONAZOLE,128847,0.114
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",CHEMICAL,FUNGICIDE,FENHEXAMID,90209,0.623
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",CHEMICAL,FUNGICIDE,FLUDIOXONIL,71503,0.213
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",CHEMICAL,FUNGICIDE,FLUOPYRAM,80302,0.113
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",CHEMICAL,FUNGICIDE,FLUXAPYROXAD,138009,0.168
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",CHEMICAL,FUNGICIDE,FOSETYL-AL,123301,3.997
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",CHEMICAL,FUNGICIDE,ISOFETAMID,270000,(D)
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",CHEMICAL,FUNGICIDE,MEFENOXAM,113502,0.493
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",CHEMICAL,FUNGICIDE,MONO-POTASSIUM SALT,76416,(D)
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",CHEMICAL,FUNGICIDE,MYCLOBUTANIL,128857,0.106
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",CHEMICAL,FUNGICIDE,PENTHIOPYRAD,90112,0.303
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)",CHEMICAL,FUNGICIDE,POLYOXIN D ZINC SALT,230000,0.073
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (POTASSIUM BICARBON. = 73508)",CHEMICAL,FUNGICIDE,POTASSIUM BICARBON.,73508,2.381
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",CHEMICAL,FUNGICIDE,PROPICONAZOLE,122101,0.112
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",CHEMICAL,FUNGICIDE,PYRACLOSTROBIN,99100,0.169
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",CHEMICAL,FUNGICIDE,PYRIMETHANIL,288201,0.51
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (QUINOLINE = 55459)",CHEMICAL,FUNGICIDE,QUINOLINE,55459,0.097
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (STREPTOMYCES LYDICUS = 6327)",CHEMICAL,FUNGICIDE,STREPTOMYCES LYDICUS,6327,(NA)
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (SULFUR = 77501)",CHEMICAL,FUNGICIDE,SULFUR,77501,3.656
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",CHEMICAL,FUNGICIDE,TETRACONAZOLE,120603,0.039
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",CHEMICAL,FUNGICIDE,THIOPHANATE-METHYL,102001,0.669
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (THIRAM = 79801)",CHEMICAL,FUNGICIDE,THIRAM,79801,2.219
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (TRICHODERMA HARZ. = 119202)",CHEMICAL,FUNGICIDE,TRICHODERMA HARZ.,119202,(NA)
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",CHEMICAL,FUNGICIDE,TRIFLOXYSTROBIN,129112,0.113
CALIFORNIA,2019,"CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)",CHEMICAL,FUNGICIDE,TRIFLUMIZOLE,128879,0.23
CALIFORNIA,2019,"CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",CHEMICAL,HERBICIDE,CARFENTRAZONE-ETHYL,128712,0.024
CALIFORNIA,2019,"CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",CHEMICAL,HERBICIDE,FLUMIOXAZIN,129034,0.089
CALIFORNIA,2019,"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",CHEMICAL,HERBICIDE,GLUFOSINATE-AMMONIUM,128850,(D)
CALIFORNIA,2019,"CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",CHEMICAL,HERBICIDE,GLYPHOSATE ISO. SALT,103601,(D)
CALIFORNIA,2019,"CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)",CHEMICAL,HERBICIDE,GLYPHOSATE POT. SALT,103613,(D)
CALIFORNIA,2019,"CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)",CHEMICAL,HERBICIDE,NAPROPAMIDE,103001,(D)
CALIFORNIA,2019,"CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",CHEMICAL,HERBICIDE,OXYFLUORFEN,111601,0.313
CALIFORNIA,2019,"CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",CHEMICAL,HERBICIDE,PARAQUAT,61601,(D)
CALIFORNIA,2019,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",CHEMICAL,HERBICIDE,PENDIMETHALIN,108501,1.202
CALIFORNIA,2019,"CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)",CHEMICAL,HERBICIDE,SULFENTRAZONE,129081,(D)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",CHEMICAL,INSECTICIDE,ABAMECTIN,122804,0.019
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (ACEQUINOCYL = 6329)",CHEMICAL,INSECTICIDE,ACEQUINOCYL,6329,0.297
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",CHEMICAL,INSECTICIDE,ACETAMIPRID,99050,0.126
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)",CHEMICAL,INSECTICIDE,AZADIRACHTIN,121701,0.034
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (BEAUVERIA BASSIANA = 128924)",CHEMICAL,INSECTICIDE,BEAUVERIA BASSIANA,128924,(NA)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",CHEMICAL,INSECTICIDE,BIFENAZATE,586,0.496
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",CHEMICAL,INSECTICIDE,BIFENTHRIN,128825,0.109
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)",CHEMICAL,INSECTICIDE,BT KURSTAK ABTS-1857,6523,(NA)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",CHEMICAL,INSECTICIDE,BT KURSTAKI ABTS-351,6522,(NA)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (BT KURSTAKI SA-11 = 6519)",CHEMICAL,INSECTICIDE,BT KURSTAKI SA-11,6519,(NA)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (BT SUB AIZAWAI GC-91 = 6426)",CHEMICAL,INSECTICIDE,BT SUB AIZAWAI GC-91,6426,(NA)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (BUPROFEZIN = 275100)",CHEMICAL,INSECTICIDE,BUPROFEZIN,275100,(D)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (BURKHOLDERIA A396 CELLS & MEDIA = 6534)",CHEMICAL,INSECTICIDE,BURKHOLDERIA A396 CELLS & MEDIA,6534,(NA)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (CARBARYL = 56801)",CHEMICAL,INSECTICIDE,CARBARYL,56801,(D)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",CHEMICAL,INSECTICIDE,CHLORANTRANILIPROLE,90100,0.067
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)",CHEMICAL,INSECTICIDE,CHLORPYRIFOS,59101,(D)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",CHEMICAL,INSECTICIDE,CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA,16329,(NA)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)",CHEMICAL,INSECTICIDE,CYANTRANILIPROLE,90098,0.111
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",CHEMICAL,INSECTICIDE,CYFLUMETOFEN,138831,0.178
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)",CHEMICAL,INSECTICIDE,ETOXAZOLE,107091,0.135
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)",CHEMICAL,INSECTICIDE,FENBUTATIN-OXIDE,104601,(D)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",CHEMICAL,INSECTICIDE,FENPROPATHRIN,127901,0.286
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",CHEMICAL,INSECTICIDE,FENPYROXIMATE,129131,0.103
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",CHEMICAL,INSECTICIDE,FLONICAMID,128016,0.085
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)",CHEMICAL,INSECTICIDE,FLUPYRADIFURONE,122304,0.158
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (HELICOVERPA ZEA NPV = 107300)",CHEMICAL,INSECTICIDE,HELICOVERPA ZEA NPV,107300,(NA)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)",CHEMICAL,INSECTICIDE,HEXYTHIAZOX,128849,0.177
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",CHEMICAL,INSECTICIDE,IMIDACLOPRID,129099,0.515
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (MALATHION = 57701)",CHEMICAL,INSECTICIDE,MALATHION,57701,1.991
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",CHEMICAL,INSECTICIDE,METHOXYFENOZIDE,121027,0.174
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (NALED = 34401)",CHEMICAL,INSECTICIDE,NALED,34401,0.904
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",CHEMICAL,INSECTICIDE,NEEM OIL,25006,0.095
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",CHEMICAL,INSECTICIDE,"NEEM OIL, CLAR. HYD.",25007,5.151
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",CHEMICAL,INSECTICIDE,NOVALURON,124002,0.059
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",CHEMICAL,INSECTICIDE,PIPERONYL BUTOXIDE,67501,0.478
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)",CHEMICAL,INSECTICIDE,POTASSIUM SALTS,79021,(D)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",CHEMICAL,INSECTICIDE,PYRETHRINS,69001,0.044
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)",CHEMICAL,INSECTICIDE,PYRIDABEN,129105,(D)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)",CHEMICAL,INSECTICIDE,PYRIPROXYFEN,129032,0.067
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (SOYBEAN OIL = 31605)",CHEMICAL,INSECTICIDE,SOYBEAN OIL,31605,(D)
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",CHEMICAL,INSECTICIDE,SPINETORAM,110007,0.068
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",CHEMICAL,INSECTICIDE,SPINOSAD,110003,0.093
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",CHEMICAL,INSECTICIDE,SPIROMESIFEN,24875,0.243
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)",CHEMICAL,INSECTICIDE,SULFOXAFLOR,5210,0.069
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",CHEMICAL,INSECTICIDE,THIAMETHOXAM,60109,0.062
CALIFORNIA,2019,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",CHEMICAL,INSECTICIDE,ZETA-CYPERMETHRIN,129064,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",CHEMICAL,OTHER,ACIBENZOLAR-S-METHYL,61402,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14940 = 46010)",CHEMICAL,OTHER,AUREOBASIDIUM PULLULANS DSM 14940,46010,(NA)
CALIFORNIA,2019,"CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14941 = 36010)",CHEMICAL,OTHER,AUREOBASIDIUM PULLULANS DSM 14941,36010,(NA)
CALIFORNIA,2019,"CHEMICAL, OTHER: (BT KURSTAKI SA-12 = 6518)",CHEMICAL,OTHER,BT KURSTAKI SA-12,6518,(NA)
CALIFORNIA,2019,"CHEMICAL, OTHER: (CAPRIC ACID = 128955)",CHEMICAL,OTHER,CAPRIC ACID,128955,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)",CHEMICAL,OTHER,CAPRYLIC ACID,128919,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",CHEMICAL,OTHER,CHLOROPICRIN,81501,244.066
CALIFORNIA,2019,"CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",CHEMICAL,OTHER,DICHLOROPROPENE,29001,83.557
CALIFORNIA,2019,"CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",CHEMICAL,OTHER,FLUTRIAFOL,128940,0.112
CALIFORNIA,2019,"CHEMICAL, OTHER: (GLIOCLADIUM VIRENS = 129000)",CHEMICAL,OTHER,GLIOCLADIUM VIRENS,129000,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",CHEMICAL,OTHER,HYDROGEN PEROXIDE,595,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)",CHEMICAL,OTHER,IRON PHOSPHATE,34903,0.161
CALIFORNIA,2019,"CHEMICAL, OTHER: (METALDEHYDE = 53001)",CHEMICAL,OTHER,METALDEHYDE,53001,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",CHEMICAL,OTHER,METAM-POTASSIUM,39002,214.011
CALIFORNIA,2019,"CHEMICAL, OTHER: (METAM-SODIUM = 39003)",CHEMICAL,OTHER,METAM-SODIUM,39003,228.063
CALIFORNIA,2019,"CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)",CHEMICAL,OTHER,PAECILOMYCES FUMOSOR,115002,(D)
CALIFORNIA,2019,"CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)",CHEMICAL,OTHER,PEROXYACETIC ACID,63201,(D)
